ID,time,day of week,day of year,latitude,longitude
25209,71340,6,173,41.895865302,-87.723649858
25210,1140,6,173,41.904789104,-87.692814025
25206,75840,5,172,41.899122381,-87.753250466
25205,73860,5,172,41.884848062,-87.76502469
25204,71100,5,172,41.892020064,-87.765284324
25207,70200,5,172,41.916251505,-87.687379232
25202,63960,5,172,41.751006432,-87.569876598
25203,61800,5,172,41.751006432,-87.569876598
25201,82140,4,171,41.874370396,-87.724313156
25200,80700,4,171,41.875876362,-87.74525413
25199,41400,4,171,41.746722963,-87.606322886
25198,14220,4,171,41.751317093,-87.602456059
25283,14220,4,171,41.774531367,-87.603362034
25197,600,4,171,41.779013043,-87.615597022
25196,77220,3,170,41.753790053,-87.646549464
25195,69900,3,170,41.877107968,-87.724088882
25194,58080,3,170,41.775815434,-87.615515359
25193,2460,3,170,41.733919847,-87.619305052
25192,8820,2,169,41.780595495,-87.68367553
25191,78900,1,168,41.875167792,-87.733474103
25189,17640,1,168,42.019880645,-87.671912734
25187,70440,0,167,41.688317671,-87.627783544
25188,64260,0,167,41.878100723,-87.688777044
25186,58200,0,167,41.728733999,-87.589171982
25185,45600,0,167,41.728150772,-87.559050789
25184,32400,0,167,41.728150772,-87.559050789
25190,73080,6,166,41.898139679,-87.748330019
25183,70200,6,166,41.886344914,-87.760303336
25182,15480,5,165,41.905583777,-87.733766212
25180,75360,3,163,41.858537826,-87.710319577
25179,49620,3,163,41.765122822,-87.649569971
25178,960,3,163,41.85482707,-87.711236547
25176,9960,2,162,41.907153315,-87.639680572
25175,77400,1,161,41.780319161,-87.682369417
25174,59280,1,161,41.760578867,-87.587473675
25173,80700,0,160,41.65803116,-87.597587155
25171,60780,0,160,41.852128157,-87.67890364
25172,54000,0,160,41.740057034,-87.576986401
25167,73620,6,159,41.770038134,-87.643190597
25168,13800,6,159,41.669782721,-87.636832454
25169,10080,6,159,41.880003532,-87.67733039
25170,2280,6,159,41.859942585,-87.71279851
25166,69180,5,158,41.715679935,-87.603823252
25741,83520,4,157,41.865470783,-87.773383242
25165,80220,3,156,41.73014941,-87.545039445
25164,10740,3,156,41.899602576,-87.722545404
25163,6780,3,156,41.704340531,-87.634309984
25160,75780,2,155,41.755347295,-87.64172076
25159,62040,2,155,41.775191608,-87.645884924
25161,37620,2,155,41.843238872,-87.729386793
25162,480,2,155,41.778099133,-87.633828531
25158,48480,1,154,41.767997265,-87.574568861
25157,79620,0,153,41.754791171,-87.571169445
25156,69720,0,153,41.800918465,-87.698177238
25154,54840,0,153,41.760683563,-87.67463992
25155,38220,0,153,41.872067142,-87.745215615
25153,14760,0,153,41.902007462,-87.695460924
25150,82260,6,152,41.875192611,-87.731399296
25149,75660,6,152,41.880402083,-87.752894698
25148,72540,6,152,41.725768546,-87.600452478
25147,70560,6,152,41.809933386,-87.666216234
25141,64200,6,152,41.764632089,-87.628311641
25145,60000,6,152,41.786111606,-87.651026356
25143,57240,6,152,41.811257522,-87.665039689
25139,57120,6,152,41.741276643,-87.702165684
25140,56460,6,152,41.722362932,-87.583871749
25138,56460,6,152,41.722362932,-87.583871749
25144,55740,6,152,41.751292524,-87.604636854
25151,52560,6,152,41.895544757,-87.707425685
25152,49680,6,152,41.88074915,-87.724006557
25142,48180,6,152,41.746545819,-87.6439223
25137,36780,6,152,41.764336915,-87.705645533
25135,20820,6,152,41.902840352,-87.774177239
12064124,8160,6,152,41.722013357,-87.575344529
25134,2220,6,152,41.769952001,-87.661531517
25136,1020,6,152,41.857862267,-87.638943398
25131,83700,5,151,41.890011834,-87.63183763
25146,82800,5,151,41.897837503,-87.624097243
25130,79740,5,151,41.922516379,-87.778106256
25133,72600,5,151,41.779054326,-87.697612108
25132,33180,5,151,41.8954126,-87.759344446
25129,13740,5,151,41.74740798,-87.595394911
25128,12300,5,151,41.685450352,-87.610641141
25127,9300,5,151,41.781184105,-87.615649806
25126,70620,4,150,41.766867309,-87.654511037
25125,60300,4,150,41.792332211,-87.62240122
25124,46980,4,150,41.810337192,-87.745677895
25123,4380,4,150,41.736277427,-87.62510451
25122,2340,4,150,41.736845408,-87.563643491
25121,75240,3,149,41.736845408,-87.563643491
25120,67800,3,149,41.953732399,-87.722021508
25118,49080,2,148,41.816683943,-87.743385779
25117,6600,2,148,41.781350074,-87.613228101
25116,80520,1,147,41.903533056,-87.729428701
25115,72840,1,147,41.758029447,-87.574902532
25114,59160,1,147,41.881376904,-87.720783774
25113,59160,1,147,41.881376904,-87.720783774
25112,75300,0,146,41.879243377,-87.697332439
25394,19980,0,146,41.899779997,-87.721335223
25111,60300,6,145,41.707340178,-87.612120952
25110,29700,6,145,41.900038273,-87.715246204
25109,15660,6,145,41.75234058,-87.601572228
25107,85980,5,144,41.910030109,-87.713731732
25105,81540,5,144,41.78323716,-87.620551093
25106,69540,5,144,41.716953706,-87.655889975
25108,68700,5,144,41.867102048,-87.723501022
25104,23400,5,144,41.785864598,-87.663143774
25103,85680,4,143,41.791652523,-87.666955877
25102,9060,4,143,41.752019022,-87.614977963
25101,4860,4,143,41.88417257,-87.75887585
25099,61860,2,141,41.893966155,-87.759298631
25230,71580,6,138,41.897621324,-87.761466086
25098,70260,5,137,41.880040361,-87.753540588
25096,55740,5,137,41.743502672,-87.601375779
25095,26400,5,137,41.691874085,-87.611832411
25094,17040,5,137,41.877848056,-87.736467395
25093,80340,4,136,41.697045574,-87.631071526
25092,77220,4,136,41.801355133,-87.645341277
25091,66600,2,134,41.737770715,-87.643664418
25090,49080,2,134,41.855938517,-87.729755531
25089,69660,1,133,41.722330572,-87.625063541
25088,58920,1,133,41.79420278,-87.728090778
25087,74940,0,132,41.833438683,-87.648597497
25086,60120,6,131,41.9143833,-87.763708292
25085,19680,6,131,41.878310008,-87.712316074
25084,56340,5,130,41.673852051,-87.623735815
25083,82380,4,129,41.892344767,-87.708900336
25082,82800,3,128,41.869491081,-87.643733672
25081,76200,3,128,41.689328326,-87.657589457
25080,73500,3,128,41.751305337,-87.603628907
25079,65640,3,128,41.876078916,-87.733480271
25078,39660,3,128,41.742207641,-87.720026998
25077,85680,2,127,41.763633114,-87.695451462
25076,59700,2,127,42.021178873,-87.672429228
25075,41220,2,127,41.793513403,-87.620814964
25072,68400,1,126,41.809859274,-87.666213335
25073,61320,1,126,41.784157757,-87.597250621
25074,55500,1,126,41.880238942,-87.76527117
25071,79320,0,125,41.739162212,-87.647353882
25068,8400,6,124,41.798159412,-87.702469681
25067,120,6,124,41.726413874,-87.634887682
25065,85800,4,122,41.782559906,-87.671567184
25064,54240,4,122,41.798319112,-87.708592708
25063,67620,2,120,41.970875157,-87.661093881
25097,22140,2,120,41.974605662,-87.660819291
25061,80040,1,119,41.763621533,-87.629099776
25060,76500,1,119,41.742102164,-87.665658326
25062,61200,0,118,41.718761092,-87.649215524
25056,72000,6,117,41.911016637,-87.780660071
25055,15600,5,116,41.783833844,-87.618531528
25054,67020,4,115,41.794731772,-87.620357737
25053,61260,3,114,41.654959081,-87.609507417
25052,54600,3,114,41.871868304,-87.706584611
25059,23400,3,114,41.705199933,-87.634831682
25050,84600,1,112,41.702080446,-87.562007548
25051,42540,1,112,41.89659051,-87.771120692
25569,11700,1,112,42.007859887,-87.668847207
25048,77340,0,111,41.795061737,-87.660972314
25047,66780,0,111,41.870921262,-87.726460722
25046,64500,0,111,41.675407925,-87.635812778
25058,54060,0,111,41.866337511,-87.711426017
25049,25200,0,111,41.740667613,-87.672906189
25045,75900,6,110,41.874832193,-87.756348852
25044,67800,6,110,41.968528173,-87.778559988
25043,60300,6,110,41.759242785,-87.588379786
25042,3420,6,110,41.789845076,-87.653549952
25041,85020,3,107,41.943257025,-87.757448911
25040,10620,3,107,41.767449408,-87.57388984
25039,5280,3,107,41.893551918,-87.762079028
25038,65040,1,105,41.839744917,-87.729291205
25037,52980,1,105,41.875980385,-87.710840509
25036,75240,0,104,41.983373861,-87.695524775
25035,70260,0,104,41.748285033,-87.552055115
25034,86100,5,102,41.676946455,-87.617786435
25033,73260,4,101,41.793062872,-87.664557643
25032,70260,4,101,41.903837244,-87.77376446
25031,49620,4,101,41.87156979,-87.733944666
25029,9900,4,101,41.773212262,-87.690803401
25030,65880,3,100,41.855190551,-87.623871195
25028,44400,3,100,41.885124736,-87.725797501
25100,66780,2,99,41.818853935,-87.699460137
25027,57900,2,99,41.870969673,-87.737805425
25026,53400,2,99,41.808755179,-87.653423428
25024,79860,1,98,41.780572207,-87.684896678
25025,78060,1,98,41.748272846,-87.650038305
25023,74700,1,98,41.924780717,-87.700216961
25022,72780,1,98,41.736857994,-87.672816983
25021,61740,1,98,41.878638996,-87.627691486
25020,50760,1,98,41.751671722,-87.655374797
25019,48060,1,98,41.766508372,-87.56978814
25018,8400,1,98,41.885373604,-87.744065323
25016,56940,0,97,41.870932257,-87.744921277
25015,49200,0,97,41.71310021,-87.560978486
25014,42420,0,97,41.854438478,-87.717550119
25013,35640,0,97,41.852325522,-87.715019384
25012,16020,0,97,41.880655171,-87.731685867
25011,83880,6,96,41.880559137,-87.702038065
25010,70860,6,96,41.889741913,-87.765198001
25009,22200,6,96,41.860071899,-87.726210906
25008,46680,5,95,41.812669441,-87.704154102
25007,69960,4,94,41.769728942,-87.583349993
25006,83100,3,93,41.872820671,-87.701596513
25005,64320,3,93,41.852259501,-87.670225243
25003,58080,2,92,41.846354841,-87.703556236
25004,38700,2,92,41.850232329,-87.684303745
25001,21600,1,91,41.90876092,-87.709427365
25000,40200,5,88,41.883923827,-87.680485199
24999,81000,4,87,41.738745772,-87.649772905
24998,80520,2,85,41.758904163,-87.634506167
24996,4860,6,82,41.83671598,-87.660782357
26353,44700,2,78,41.883742447,-87.726989406
25181,44340,2,78,41.883191631,-87.706183852
24995,60,2,78,41.899565225,-87.749121441
24993,77580,0,76,41.976929627,-87.680242247
24992,39900,0,76,41.73468685,-87.613800872
24991,60300,6,75,41.913810131,-87.782344396
25453,70740,5,74,41.874576918,-87.696119286
25057,67080,5,74,41.889602962,-87.629598125
25177,66360,5,74,41.767798232,-87.571448056
24990,30960,4,73,41.837851998,-87.726806285
24989,59460,1,70,41.744983499,-87.603792105
24987,68700,0,69,41.747128743,-87.600216921
24988,54420,6,68,41.848056635,-87.711680183
24986,32220,6,68,41.793803676,-87.655169348
24985,63960,4,66,41.907606608,-87.716727166
24983,55560,3,65,41.901713467,-87.72627576
24982,30540,3,65,41.849317888,-87.712490126
24981,57600,1,63,41.782573361,-87.669143476
24980,42900,1,63,41.692659589,-87.617637943
24979,70140,0,62,41.786457287,-87.690502497
24978,26700,0,62,41.878087487,-87.741370934
24977,10980,0,62,41.899499292,-87.723765893
24976,62340,6,61,41.808615911,-87.607780288
24975,28980,6,61,41.743604251,-87.627702601
24974,25440,6,61,41.743604251,-87.627702601
24972,83820,2,57,41.769666866,-87.588996014
24971,46260,2,57,41.898758412,-87.765533156
24969,64980,1,56,41.750943595,-87.594262333
24968,78120,0,55,41.961765691,-87.700924577
24967,56340,6,54,41.892794079,-87.705241503
24973,10260,6,54,41.79102539,-87.624978891
24965,80400,5,53,41.753236053,-87.592707795
24964,56880,5,53,41.761507733,-87.579263613
24963,85860,4,52,41.890839244,-87.647055604
24962,540,4,52,41.87421711,-87.736409385
24961,55860,3,51,41.873761627,-87.699545765
24960,59520,2,50,41.823320055,-87.623203203
24959,7200,0,48,41.879069903,-87.627701434
24958,78780,6,47,41.803431637,-87.643815303
24957,58500,6,47,41.938313317,-87.78635292
24956,16800,6,47,41.883190208,-87.764958591
24955,64500,4,45,41.748047193,-87.665805608
24952,46380,3,44,41.713872099,-87.623651078
24953,82020,2,43,41.88100737,-87.703205068
24947,19620,6,40,41.763346678,-87.579304394
24949,13500,6,40,41.906126675,-87.692032876
24948,9900,6,40,41.855209986,-87.632849422
24946,9900,6,40,41.855209986,-87.632849422
11976066,78420,5,39,41.877324023,-87.706612089
24945,71700,5,39,41.787848388,-87.716996068
24944,63480,5,39,41.825498089,-87.607688769
24943,35460,5,39,41.854840952,-87.682058435
24942,34500,5,39,41.87489896,-87.696788026
24941,81240,4,38,41.879608002,-87.709777125
24940,70860,4,38,41.76556231,-87.622506226
24939,70800,3,37,41.739186161,-87.637643898
11972995,42780,2,36,41.884563615,-87.720903902
24938,54840,1,35,41.784214953,-87.671608831
24937,25200,0,34,41.769473899,-87.683373523
24936,57720,6,33,41.791664664,-87.665738295
24935,12120,6,33,41.83693053,-87.695014017
24934,85800,5,32,41.850956934,-87.701551089
25017,36000,5,32,41.905676873,-87.695527258
24924,53040,2,29,41.88044429,-87.728111205
24921,78960,1,28,41.677217445,-87.623870893
24931,52320,1,28,41.901332512,-87.720170652
24920,40380,1,28,41.850895271,-87.680707372
24919,74940,0,27,41.811437898,-87.668694976
24918,59700,6,26,41.798957576,-87.659857028
24917,21900,5,25,41.848056635,-87.711680183
24916,61800,4,24,41.77695518,-87.68101028
24915,79200,3,23,41.758214815,-87.624119338
24914,51420,2,22,41.878865807,-87.742766464
24950,83700,1,21,41.734844304,-87.669118854
24912,78900,6,19,41.88453321,-87.680030969
24911,46800,5,18,41.874574905,-87.754845736
24910,46500,5,18,41.932769071,-87.692780391
24909,16200,5,18,41.788374949,-87.652296754
24908,68520,4,17,41.771742743,-87.638703592
24907,78240,3,16,41.848117903,-87.706794468
24906,2160,3,16,41.751396002,-87.654226969
24905,79260,2,15,41.714226935,-87.641334012
24904,4200,2,15,41.744144963,-87.646282162
24913,25200,1,14,41.903865642,-87.733719838
24903,19620,1,14,41.949381495,-87.702998991
24902,75720,6,12,41.90071082,-87.734447277
24900,66960,4,10,41.871706,-87.696041325
24901,65700,4,10,41.786310484,-87.642517431
24899,63420,4,10,41.761448565,-87.651940121
24896,59580,6,5,41.713254199,-87.537693709
24897,14400,6,5,41.713254199,-87.537693709
24895,68220,5,4,41.78447735,-87.700150848
24894,8460,5,4,41.930761285,-87.805722243
24893,75420,4,3,41.78408837,-87.654615414
25384,32280,4,3,41.914173986,-87.710197635
24892,68520,3,2,41.745258504,-87.602587071
24891,51540,3,2,41.768260855,-87.621765291
24890,11820,3,2,41.764728045,-87.561272312
24889,10440,3,2,41.764728045,-87.561272312
24888,43620,0,364,41.769845631,-87.572299952
24887,13980,0,364,41.922076316,-87.771135862
24886,41100,6,363,41.821761535,-87.700711857
24885,34860,6,363,41.854098209,-87.66928493
24884,29640,6,363,41.800052761,-87.691532908
24883,84660,4,361,41.750334163,-87.66502699
24881,71460,4,361,41.903140345,-87.757144655
11932520,41460,2,359,41.901885191,-87.721403281
24880,39180,2,359,41.721347217,-87.65215149
24879,66900,1,358,41.893727596,-87.762088481
24878,82860,0,357,41.701953638,-87.60568122
24877,78480,6,356,41.873635421,-87.710081187
24876,53580,5,355,41.784145723,-87.692311228
24875,17760,5,355,42.007822658,-87.670952227
11928339,12900,5,355,41.909163051,-87.783835497
24874,6960,5,355,41.761839336,-87.588448717
24873,77580,4,354,41.889326565,-87.753474987
24872,42600,4,354,41.953633852,-87.650952017
24871,61140,3,353,41.725984133,-87.609351834
24870,57180,1,351,41.895513492,-87.710761053
24869,18120,6,349,41.848982621,-87.690456809
24868,58200,5,348,41.69773816,-87.561484552
24867,52920,3,346,41.764797653,-87.624889913
24866,63120,1,344,41.871729409,-87.716921564
24864,33480,0,343,41.780204177,-87.694641976
24863,73920,6,342,41.953348184,-87.752678151
24862,45180,6,342,41.735215323,-87.639943666
24861,61260,4,340,41.814887356,-87.701751626
24860,35580,3,339,41.719297803,-87.615287553
24858,55440,2,338,41.758439713,-87.561508957
24857,85980,1,337,41.810862983,-87.739591315
24855,69660,1,337,42.014181076,-87.806608294
24854,47220,1,337,42.018498254,-87.672983233
24856,38760,0,336,41.891942506,-87.769034916
24853,63240,5,334,41.776863173,-87.661708695
24852,10380,5,334,41.900435459,-87.75405772
24851,84720,4,333,41.834687797,-87.624251791
24850,4080,3,332,41.743300533,-87.647797185
24847,86040,1,330,41.739927782,-87.578197066
24848,58920,1,330,41.759367459,-87.607862507
24849,58920,1,330,41.743533066,-87.568543393
24846,31740,5,327,41.865808939,-87.659093458
24845,69660,3,325,41.864033702,-87.717792133
24844,71880,2,324,41.761072795,-87.641868203
24843,60600,2,324,41.85482707,-87.711236547
24842,80400,1,323,41.707975258,-87.64772581
24841,64740,1,323,41.69631367,-87.538905821
24840,8760,6,321,41.70268678,-87.526025149
24839,57180,5,320,41.841533464,-87.724477839
24837,74280,4,319,41.811308882,-87.668688973
24838,51780,4,319,41.851345203,-87.70279155
24836,36840,4,319,41.888186183,-87.75535096
24834,600,2,317,41.835155571,-87.7187698
24835,69060,1,316,41.776657573,-87.6726324
24833,10320,0,315,41.953255038,-87.760906542
24832,67200,6,314,41.76622433,-87.57829932
24831,14520,6,314,42.020809541,-87.670721771
24830,77400,5,313,42.021178385,-87.672344589
24828,52740,4,312,41.779485877,-87.663444841
24827,81000,3,311,41.745450959,-87.704708211
24826,77880,3,311,41.73198464,-87.611325102
24825,82020,2,310,41.655804559,-87.59615609
24824,80220,1,309,41.924825715,-87.773316522
24823,82800,0,308,41.810196681,-87.749336277
24822,36660,6,307,41.758498365,-87.609737854
24821,14820,6,307,41.941293071,-87.68649802
24820,63000,5,306,41.695768098,-87.612239266
24819,55860,5,306,41.727771126,-87.650673224
24818,84180,3,304,41.859222698,-87.657686949
24817,10080,2,303,41.895164866,-87.737114239
24816,37140,0,301,41.875942998,-87.743799463
24815,84300,6,300,41.875314745,-87.721792665
24814,57120,6,300,41.902023021,-87.773706834
24813,10200,6,300,41.704421214,-87.624187141
24812,44400,4,298,41.859689566,-87.735986531
24811,85860,1,295,41.789353269,-87.674170494
24810,85860,1,295,41.789668907,-87.674178261
24809,64380,1,295,41.89843848,-87.769664609
24808,67800,0,294,41.749582885,-87.65856669
24807,3720,0,294,41.909387131,-87.76503486
24805,6000,6,293,41.72160408,-87.632796887
24804,84600,5,292,41.872707718,-87.712080245
24803,82080,5,292,41.873761627,-87.699545765
24801,62520,3,290,41.949455532,-87.668921091
24802,55500,3,290,41.693782648,-87.619503826
24799,69300,1,288,41.878310147,-87.712341776
24800,44100,1,288,41.8224241,-87.665532606
26641,25260,1,288,41.754165905,-87.652061133
24797,44580,0,287,41.894438972,-87.708964414
24796,72600,6,286,41.74376712,-87.556389792
24794,37680,6,286,41.95276886,-87.794846516
24795,10800,6,286,41.73970224,-87.732523382
24789,69360,5,285,41.95276886,-87.794846516
24793,68400,5,285,41.757400139,-87.599275389
24791,67140,5,285,41.95276886,-87.794846516
24792,67020,5,285,41.95276886,-87.794846516
24790,66480,5,285,41.95276886,-87.794846516
